country,indicator,date,year_week,value,source,url
Austria,Daily hospital occupancy,2022-03-20,2022-W11,2814,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-01,2020-W14,215,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-02,2020-W14,219,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-03,2020-W14,245,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-04,2020-W14,245,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-05,2020-W14,244,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-06,2020-W15,250,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-07,2020-W15,243,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-08,2020-W15,267,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-09,2020-W15,266,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-10,2020-W15,261,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-11,2020-W15,245,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-12,2020-W15,243,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-13,2020-W16,239,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-14,2020-W16,243,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-15,2020-W16,232,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-16,2020-W16,238,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-17,2020-W16,227,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-18,2020-W16,208,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-19,2020-W16,204,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-20,2020-W17,194,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-21,2020-W17,196,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-22,2020-W17,176,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-23,2020-W17,169,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-24,2020-W17,156,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-25,2020-W17,148,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-26,2020-W17,145,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-27,2020-W18,140,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-28,2020-W18,136,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-29,2020-W18,131,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-04-30,2020-W18,128,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-01,2020-W18,124,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-02,2020-W18,114,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-03,2020-W18,114,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-04,2020-W19,111,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-05,2020-W19,104,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-06,2020-W19,97,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-07,2020-W19,92,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-08,2020-W19,81,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-09,2020-W19,79,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-10,2020-W19,72,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-11,2020-W20,68,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-12,2020-W20,59,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-13,2020-W20,55,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-14,2020-W20,54,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-15,2020-W20,47,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-16,2020-W20,50,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-17,2020-W20,48,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-18,2020-W21,45,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-19,2020-W21,39,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-20,2020-W21,37,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-21,2020-W21,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-22,2020-W21,31,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-23,2020-W21,28,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-24,2020-W21,29,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-25,2020-W22,31,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-26,2020-W22,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-27,2020-W22,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-28,2020-W22,30,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-29,2020-W22,25,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-30,2020-W22,23,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-05-31,2020-W22,27,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-01,2020-W23,29,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-02,2020-W23,26,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-03,2020-W23,21,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-04,2020-W23,22,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-05,2020-W23,20,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-06,2020-W23,17,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-07,2020-W23,17,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-08,2020-W24,17,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-09,2020-W24,19,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-10,2020-W24,17,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-11,2020-W24,14,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-12,2020-W24,9,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-13,2020-W24,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-14,2020-W24,12,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-15,2020-W25,15,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-16,2020-W25,12,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-17,2020-W25,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-18,2020-W25,8,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-19,2020-W25,7,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-20,2020-W25,8,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-21,2020-W25,8,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-22,2020-W26,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-23,2020-W26,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-24,2020-W26,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-25,2020-W26,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-26,2020-W26,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-27,2020-W26,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-28,2020-W26,9,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-29,2020-W27,8,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-06-30,2020-W27,6,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-01,2020-W27,9,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-02,2020-W27,7,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-03,2020-W27,7,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-04,2020-W27,8,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-05,2020-W27,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-06,2020-W28,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-07,2020-W28,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-08,2020-W28,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-09,2020-W28,12,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-10,2020-W28,9,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-11,2020-W28,9,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-12,2020-W28,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-13,2020-W29,8,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-14,2020-W29,9,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-15,2020-W29,10,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-16,2020-W29,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-17,2020-W29,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-18,2020-W29,11,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-19,2020-W29,14,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-20,2020-W30,16,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-21,2020-W30,18,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-22,2020-W30,18,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-23,2020-W30,15,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-24,2020-W30,17,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-25,2020-W30,16,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-26,2020-W30,15,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-27,2020-W31,16,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-28,2020-W31,15,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-29,2020-W31,20,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-30,2020-W31,18,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-07-31,2020-W31,16,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-01,2020-W31,19,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-02,2020-W31,20,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-03,2020-W32,21,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-04,2020-W32,23,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-05,2020-W32,25,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-06,2020-W32,25,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-07,2020-W32,25,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-08,2020-W32,24,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-09,2020-W32,22,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-10,2020-W33,24,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-11,2020-W33,25,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-12,2020-W33,25,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-13,2020-W33,22,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-14,2020-W33,19,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-15,2020-W33,21,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-16,2020-W33,19,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-17,2020-W34,23,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-18,2020-W34,19,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2020-08-19,2020-W34,20,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
